Date,ADA-USD,AVAX-USD,BNB-USD,BTC-USD,DOGE-USD,ETH-USD,SOL-USD,TON11419-USD,USDT-USD,XRP-USD
2024-12-25,646314883,392462926,893387310,33700394629,2538802504,17651873225,2688415733,244649394,95006873018,3967858677
2024-12-26,789160826,504900895,1253518341,47054980873,2514756816,22247726776,2864701219,209244798,103981654028,5466927247
2024-12-27,885820827,472646946,1884726979,52419934565,2157162506,24091627403,2788285851,214866966,109643243034,5426840159
2024-12-28,538128475,315276472,1890880986,24107436185,1410132054,14305648523,2158687217,161656766,67439233134,2759395789
2024-12-29,645859774,338847922,1647228348,29635885267,1654780626,13440907792,2165753102,144186058,69693606139,3053146362
2024-12-30,970303435,608777704,1790325219,56188003691,2526977895,26981583962,3246300054,178249340,115072081499,6671570513
2024-12-31,677089128,342457823,2372886701,43625106843,2204579838,20845452085,3276526561,151371109,91819301596,4725443244
2025-01-01,926095054,334807162,1420234997,24519888919,1532271286,14195410493,2324231668,151705343,68502735817,7677226237
2025-01-02,1199916914,522067297,1880664942,46009564411,3205163576,22243574698,4230329837,174927483,105203615172,8345904442
2025-01-03,2503146669,617233780,1822243906,35611391163,4823481336,21877299255,4064420852,191812131,98538090257,5804528036
2025-01-04,1175730814,451368108,1524500208,22342608078,4431717187,16060610759,2432220391,157112300,74021836865,4395986073
2025-01-05,1241263862,394208895,1411808759,20525254825,2594267525,12830306908,2403765299,133098202,64028140855,4125625773
2025-01-06,1303664168,676573179,2056633884,51823432705,2937148475,23973574043,3408034919,183553973,108122902094,4383804466
